employee_idx,country_residence,sex,relation_type,residence_idx,foreigner_idx,spouse_idx,channel,deceased_idx,province_name,segmentation,age,gross_income_household,seniority,type,month,partition,customer_id,new_customer,primary,address_type,province_code,activity_idx,prod_list,prev_prod_list,new_product,product
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,17.0,3.0,22.0,31363.11,35.0,1.0,1,2015-01-28,1051960,0.0,1.0,1.0,14.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,17.0,3.0,22.0,75774.93000000001,35.0,1.0,1,2015-01-28,1051964,0.0,1.0,1.0,14.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,30.0,2.0,40.0,,35.0,1.0,1,2015-01-28,1052021,0.0,1.0,1.0,28.0,1.0,"['prod_e_account', 'prod_payroll_account']",,"['prod_e_account', 'prod_payroll_account']",prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,30.0,2.0,40.0,,35.0,1.0,1,2015-01-28,1052021,0.0,1.0,1.0,28.0,1.0,"['prod_e_account', 'prod_payroll_account']",,"['prod_e_account', 'prod_payroll_account']",prod_payroll_account
3.0,36.0,0.0,0.0,1.0,0.0,,24.0,0.0,30.0,2.0,77.0,56336.46,35.0,1.0,1,2015-01-28,1051839,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,24.0,0.0,30.0,2.0,77.0,56336.46,35.0,1.0,1,2015-01-28,1051839,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",prod_long_term_deposit
3.0,36.0,0.0,0.0,1.0,0.0,,24.0,0.0,30.0,2.0,77.0,56336.46,35.0,1.0,1,2015-01-28,1051839,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",prod_e_account
3.0,36.0,1.0,1.0,1.0,0.0,,122.0,0.0,28.0,3.0,29.0,79954.89,35.0,1.0,1,2015-01-28,1051835,0.0,1.0,1.0,25.0,0.0,['prod_e_account'],,['prod_e_account'],prod_e_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,48.0,3.0,22.0,90746.82,35.0,1.0,1,2015-01-28,1051701,0.0,1.0,1.0,46.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,6.0,3.0,22.0,43241.88,35.0,1.0,1,2015-01-28,1051703,0.0,1.0,1.0,6.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,6.0,3.0,22.0,150626.49,35.0,1.0,1,2015-01-28,1051705,0.0,1.0,1.0,6.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,6.0,3.0,22.0,119190.72,35.0,1.0,1,2015-01-28,1051707,0.0,1.0,1.0,6.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,18.0,3.0,24.0,46930.26,35.0,1.0,1,2015-01-28,1051711,0.0,1.0,1.0,15.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,6.0,3.0,22.0,80110.62,35.0,1.0,1,2015-01-28,1051712,0.0,1.0,1.0,6.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,149.0,0.0,18.0,3.0,22.0,60994.5,35.0,1.0,1,2015-01-28,1051716,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,24.0,3.0,22.0,20717.58,35.0,1.0,1,2015-01-28,1051718,0.0,1.0,1.0,21.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,16.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1051719,0.0,1.0,1.0,13.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,1.0,3.0,22.0,30534.99,35.0,1.0,1,2015-01-28,1051721,0.0,1.0,1.0,2.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,120.0,0.0,30.0,1.0,54.0,218032.65,35.0,1.0,1,2015-01-28,1051725,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,120.0,0.0,30.0,1.0,54.0,218032.65,35.0,1.0,1,2015-01-28,1051725,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",prod_long_term_deposit
3.0,36.0,1.0,0.0,1.0,0.0,,120.0,0.0,30.0,1.0,54.0,218032.65,35.0,1.0,1,2015-01-28,1051725,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",,"['prod_current_account', 'prod_long_term_deposit', 'prod_e_account']",prod_e_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,47.0,3.0,22.0,102281.22,35.0,1.0,1,2015-01-28,1051726,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,19.0,3.0,22.0,22459.32,35.0,1.0,1,2015-01-28,1051727,0.0,1.0,1.0,16.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,149.0,0.0,12.0,3.0,22.0,82412.61,35.0,1.0,1,2015-01-28,1051729,0.0,1.0,1.0,11.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,8.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1051737,0.0,1.0,1.0,8.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,11.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1051699,0.0,1.0,1.0,10.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,149.0,0.0,47.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1051738,0.0,1.0,1.0,45.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,149.0,0.0,47.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1051738,0.0,1.0,1.0,45.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_debit
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,43.0,3.0,22.0,211263.27,35.0,1.0,1,2015-01-28,1051697,0.0,1.0,1.0,41.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,149.0,0.0,18.0,3.0,25.0,229315.08,35.0,1.0,1,2015-01-28,1051695,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,11.0,3.0,25.0,150327.21,35.0,1.0,1,2015-01-28,1051667,0.0,1.0,1.0,10.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,8.0,3.0,22.0,151491.41999999998,35.0,1.0,1,2015-01-28,1051670,0.0,1.0,1.0,8.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,12.0,3.0,22.0,76991.19,35.0,1.0,1,2015-01-28,1051672,0.0,1.0,1.0,11.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,8.0,3.0,23.0,256174.92,35.0,1.0,1,2015-01-28,1051674,0.0,1.0,1.0,8.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,149.0,0.0,10.0,3.0,22.0,62869.77,35.0,1.0,1,2015-01-28,1051676,0.0,1.0,1.0,9.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,16.0,3.0,22.0,52921.38,35.0,1.0,1,2015-01-28,1051677,0.0,1.0,1.0,13.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,28.0,3.0,22.0,67710.56999999999,35.0,1.0,1,2015-01-28,1051679,0.0,1.0,1.0,25.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,28.0,3.0,22.0,259360.08,35.0,1.0,1,2015-01-28,1051682,0.0,1.0,1.0,25.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,149.0,0.0,38.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1051684,0.0,1.0,1.0,36.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,43.0,3.0,22.0,128063.63999999998,35.0,1.0,1,2015-01-28,1051686,0.0,1.0,1.0,41.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,28.0,3.0,22.0,65752.92,35.0,1.0,1,2015-01-28,1051688,0.0,1.0,1.0,25.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,24.0,3.0,22.0,20717.58,35.0,1.0,1,2015-01-28,1051690,0.0,1.0,1.0,21.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,49.0,3.0,22.0,104613.54,35.0,1.0,1,2015-01-28,1051691,0.0,1.0,1.0,47.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,18.0,3.0,25.0,178799.7,35.0,1.0,1,2015-01-28,1051692,0.0,1.0,1.0,15.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,38.0,3.0,22.0,34580.58,35.0,1.0,1,2015-01-28,1051693,0.0,1.0,1.0,36.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,18.0,3.0,23.0,134398.02,35.0,1.0,1,2015-01-28,1051696,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,27.0,3.0,32.0,57131.28,35.0,1.0,1,2015-01-28,1051836,0.0,1.0,1.0,24.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,1.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1051742,0.0,1.0,1.0,2.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,1.0,3.0,22.0,58776.45,35.0,1.0,1,2015-01-28,1051748,0.0,1.0,1.0,2.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,31.0,2.0,33.0,93841.86,35.0,1.0,1,2015-01-28,1051794,0.0,1.0,1.0,29.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,31.0,2.0,33.0,93841.86,35.0,1.0,1,2015-01-28,1051794,0.0,1.0,1.0,29.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,24.0,0.0,30.0,3.0,24.0,118359.84,35.0,1.0,1,2015-01-28,1051796,0.0,1.0,1.0,28.0,0.0,"['prod_current_account', 'prod_debit', 'prod_e_account']",,"['prod_current_account', 'prod_debit', 'prod_e_account']",prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,24.0,0.0,30.0,3.0,24.0,118359.84,35.0,1.0,1,2015-01-28,1051796,0.0,1.0,1.0,28.0,0.0,"['prod_current_account', 'prod_debit', 'prod_e_account']",,"['prod_current_account', 'prod_debit', 'prod_e_account']",prod_debit
3.0,36.0,1.0,0.0,1.0,0.0,,24.0,0.0,30.0,3.0,24.0,118359.84,35.0,1.0,1,2015-01-28,1051796,0.0,1.0,1.0,28.0,0.0,"['prod_current_account', 'prod_debit', 'prod_e_account']",,"['prod_current_account', 'prod_debit', 'prod_e_account']",prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,27.0,3.0,28.0,41642.46,35.0,1.0,1,2015-01-28,1051798,0.0,1.0,1.0,24.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,27.0,3.0,28.0,41642.46,35.0,1.0,1,2015-01-28,1051798,0.0,1.0,1.0,24.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_e_account
3.0,36.0,0.0,0.0,1.0,0.0,,122.0,0.0,6.0,3.0,23.0,54342.24000000001,35.0,1.0,1,2015-01-28,1051799,0.0,1.0,1.0,6.0,1.0,['prod_e_account'],,['prod_e_account'],prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,18.0,2.0,35.0,,35.0,1.0,1,2015-01-28,1051800,0.0,1.0,1.0,15.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_payroll_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,18.0,2.0,35.0,,35.0,1.0,1,2015-01-28,1051800,0.0,1.0,1.0,15.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_debit
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,18.0,2.0,35.0,,35.0,1.0,1,2015-01-28,1051800,0.0,1.0,1.0,15.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_payroll_pensions
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,18.0,2.0,35.0,,35.0,1.0,1,2015-01-28,1051800,0.0,1.0,1.0,15.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,18.0,2.0,35.0,,35.0,1.0,1,2015-01-28,1051800,0.0,1.0,1.0,15.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_credit_card
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,18.0,2.0,35.0,,35.0,1.0,1,2015-01-28,1051800,0.0,1.0,1.0,15.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_payroll
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,8.0,2.0,44.0,136867.56,35.0,1.0,1,2015-01-28,1051805,0.0,1.0,1.0,8.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,8.0,2.0,44.0,136867.56,35.0,1.0,1,2015-01-28,1051805,0.0,1.0,1.0,8.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_e_account
3.0,36.0,0.0,1.0,1.0,0.0,,122.0,0.0,30.0,2.0,34.0,116288.25,35.0,1.0,1,2015-01-28,1051809,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,122.0,0.0,22.0,2.0,35.0,59823.12,35.0,1.0,1,2015-01-28,1051816,0.0,1.0,1.0,18.0,0.0,['prod_e_account'],,['prod_e_account'],prod_e_account
3.0,36.0,0.0,0.0,1.0,0.0,,24.0,0.0,30.0,2.0,37.0,,35.0,1.0,1,2015-01-28,1051819,0.0,1.0,1.0,28.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,2.0,3.0,30.0,41327.16,35.0,1.0,1,2015-01-28,1051824,0.0,1.0,1.0,3.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,2.0,3.0,30.0,41327.16,35.0,1.0,1,2015-01-28,1051824,0.0,1.0,1.0,3.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,26.0,2.0,23.0,67094.91,35.0,1.0,1,2015-01-28,1051826,0.0,1.0,1.0,23.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,122.0,0.0,30.0,2.0,33.0,126568.95,35.0,1.0,1,2015-01-28,1051827,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,122.0,0.0,30.0,2.0,33.0,126568.95,35.0,1.0,1,2015-01-28,1051827,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_e_account']",,"['prod_current_account', 'prod_e_account']",prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,4.0,3.0,23.0,87606.66,35.0,1.0,1,2015-01-28,1051831,0.0,1.0,1.0,33.0,1.0,['prod_e_account'],,['prod_e_account'],prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,36.0,2.0,54.0,75581.31,35.0,1.0,1,2015-01-28,1051832,0.0,1.0,1.0,34.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,39.0,3.0,35.0,68036.19,35.0,1.0,1,2015-01-28,1051833,0.0,1.0,1.0,26.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_payroll_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,39.0,3.0,35.0,68036.19,35.0,1.0,1,2015-01-28,1051833,0.0,1.0,1.0,26.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_debit
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,39.0,3.0,35.0,68036.19,35.0,1.0,1,2015-01-28,1051833,0.0,1.0,1.0,26.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_payroll_pensions
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,39.0,3.0,35.0,68036.19,35.0,1.0,1,2015-01-28,1051833,0.0,1.0,1.0,26.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,39.0,3.0,35.0,68036.19,35.0,1.0,1,2015-01-28,1051833,0.0,1.0,1.0,26.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_credit_card
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,39.0,3.0,35.0,68036.19,35.0,1.0,1,2015-01-28,1051833,0.0,1.0,1.0,26.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_credit_card', 'prod_payroll']",prod_payroll
3.0,36.0,1.0,1.0,1.0,0.0,,122.0,0.0,41.0,2.0,44.0,80370.33,35.0,1.0,1,2015-01-28,1051793,0.0,1.0,1.0,38.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,149.0,0.0,38.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1051744,0.0,1.0,1.0,36.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,47.0,2.0,27.0,30685.32,35.0,1.0,1,2015-01-28,1051791,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,40.0,2.0,39.0,184968.3,35.0,1.0,1,2015-01-28,1051788,0.0,1.0,1.0,37.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",prod_payroll_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,40.0,2.0,39.0,184968.3,35.0,1.0,1,2015-01-28,1051788,0.0,1.0,1.0,37.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",prod_debit
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,40.0,2.0,39.0,184968.3,35.0,1.0,1,2015-01-28,1051788,0.0,1.0,1.0,37.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",prod_payroll_pensions
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,40.0,2.0,39.0,184968.3,35.0,1.0,1,2015-01-28,1051788,0.0,1.0,1.0,37.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,40.0,2.0,39.0,184968.3,35.0,1.0,1,2015-01-28,1051788,0.0,1.0,1.0,37.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",prod_long_term_deposit
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,40.0,2.0,39.0,184968.3,35.0,1.0,1,2015-01-28,1051788,0.0,1.0,1.0,37.0,1.0,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",,"['prod_payroll_account', 'prod_debit', 'prod_payroll_pensions', 'prod_e_account', 'prod_long_term_deposit', 'prod_payroll']",prod_payroll
3.0,36.0,0.0,0.0,1.0,0.0,,122.0,0.0,8.0,2.0,69.0,168028.83000000002,35.0,1.0,1,2015-01-28,1051756,0.0,1.0,1.0,8.0,1.0,['prod_e_account'],,['prod_e_account'],prod_e_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,12.0,3.0,26.0,54645.15,35.0,1.0,1,2015-01-28,1051757,0.0,1.0,1.0,11.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,122.0,0.0,12.0,3.0,26.0,54645.15,35.0,1.0,1,2015-01-28,1051757,0.0,1.0,1.0,11.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_debit
3.0,36.0,0.0,0.0,1.0,0.0,,24.0,0.0,47.0,2.0,52.0,27585.30000000001,35.0,1.0,1,2015-01-28,1051758,0.0,1.0,1.0,45.0,1.0,"['prod_e_account', 'prod_payroll_pensions', 'prod_payroll_account', 'prod_debit', 'prod_payroll']",,"['prod_e_account', 'prod_payroll_pensions', 'prod_payroll_account', 'prod_debit', 'prod_payroll']",prod_e_account
